My Geisha;Jack Cardiff;Comedy;Paramount
Night of Evil;Richard Galbreath;Drama;Astor Pictures
No Exit;Tad Danielewski;Drama;based on the play by Sartre
No Man Is an Island;Richard Goldstone;Drama;Universal
The Notorious Landlady;Richard Quine;Comedy;Columbia
The Nun and the Sergeant;Franklin Adreon;War;United Artists
Only Two Can Play;Sidney Gilliat;Comedy;British Lion Films
Panic in Year Zero!;Ray Milland;Sci-fi;A.I.P.
Paradise Alley;Hugo Haas;Comedy drama;Astor Pictures
Period of Adjustment;George Roy Hill;Comedy;"MGM; from Tennessee Williams play"
Phaedra;Jules Dassin;Drama;American/French/Greek co-production
The Pigeon That Took Rome;Melville Shavelson;Comedy;Paramount
Pontius Pilate;Irving Rapper;Biblical;
Premature Burial;Roger Corman;Horror;A.I.P.
Pressure Point;Hubert Cornfield;Drama;United Artists
Red Nightmare;George Waggner;Drama;Paramount
The Reluctant Saint;Edward Dmytryk;Drama;
Requiem for a Heavyweight;Ralph Nelson;Drama;"Columbia; written by Rod Serling"
Ride the High Country;Sam Peckinpah;Western;"MGM; Scott's final film"
Rider on a Dead Horse;Herbert L. Strock;Western;Allied Artists
The Ring of Terror;Clark L. Paylow;Horror;
The Road to Hong Kong;Norman Panama;Comedy;United Artists. Final Road picture
Rome Adventure;Delmer Daves;Romance;Warner Bros.
Safe at Home!;Walter Doniger;Family;Columbia
Saintly Sinners;Jean Yarbrough;Comedy drama;United Artists
Samar;George Montgomery;Adventure;Warner Bros.
Satan in High Heels;Jerald Intrator;Drama;
Satan Never Sleeps;Leo McCarey;Drama;20th Century Fox
Secret File: Hollywood;Rudolph Cusumano;Crime;Crown International Pictures
Sergeants 3;John Sturges;Western;United Artists. Rat Pack
Six Black Horses;Harry Keller;Western;Universal
Sodom and Gomorrah;Robert Aldrich;Drama;20th Century Fox
Something's Got to Give;George Cukor;Comedy;Unfinished
The Spiral Road;Robert Mulligan;Drama;Universal. Based on Jan de Hartog novel
Stagecoach to Dancers' Rock;Earl Bellamy;Western;20th Century Fox
Stark Fear;Ned Hockman;Thriller;Independent
State Fair;José Ferrer;Musical;20th Century Fox. Remake of 1933, 1945 films
Sweet Bird of Youth;Richard Brooks;Drama;"MGM. From Tennessee Williams play; Oscar for Begley"
A Symposium on Popular Songs;Bill Justice;Animated;Disney
Tales of Terror;Roger Corman;Horror;American International Pictures. Anthology
Taras Bulba;J. Lee Thompson;Adventure;United Artists
Tarzan Goes to India;John Guillermin;Adventure;MGM/UK
Tender Is the Night;Henry King;Drama;"20th Century Fox. From F. Scott Fitzgerald novel; King's final film"
That Touch of Mink;Delbert Mann;Comedy;Universal
The Three Stooges Meet Hercules;Edward Bernds;Comedy;Columbia
The Three Stooges in Orbit;Edward Bernds;Comedy;Columbia
To Kill a Mockingbird;Robert Mulligan;Drama;"Universal; based on novel by Harper Lee; nominated for 8 Oscars"
Tonight for Sure;Francis Ford Coppola;Western;
Too Late Blues;John Cassavetes;Musical;Paramount
Tower of London;Roger Corman;Horror;United Artists. Remake of 1939 film
Trauma;Robert M. Young;Horror;Parade Releasing Organization
The Trial;Orson Welles;Drama;from Franz Kafka novel
Two for the Seesaw;Robert Wise;Drama;United Artists. From William Gibson play
Two Tickets to Paris;Greg Garrison;Musical;Columbia
Two Weeks in Another Town;Vincente Minnelli;Drama;MGM
The Underwater City;Frank McDonald;Sci-fi;Columbia
A View from the Bridge;Sidney Lumet;Drama;Continental Film Distributors. Based on Arthur Miller play
Walk on the Wild Side;Edward Dmytryk;Drama;Columbia. Based on Nelson Algren novel
War Hunt;Denis Sanders;War;United Artists
The War Lover;Philip Leacock;War;Columbia. From John Hersey novel
What Ever Happened to Baby Jane?;Robert Aldrich;Thriller;Warner Bros. 5 Oscar nominations
When the Girls Take Over;Russell Hayden;Comedy;
Who's Got the Action?;Daniel Mann;Comedy;Paramount
Wild Guitar;Ray Dennis Steckler;Musical;
The Wild Westerners;Oscar Rudolph;Western;Columbia
Womanhunt;Maury Dexter;Crime;20th Century Fox
The Wonderful World of the Brothers Grimm;Henry Levin;Biography;MGM. 4 Oscar nominations
The World's Greatest Sinner;Timothy Carey;Drama;Never released
Young Guns of Texas;Maury Dexter;Western;20th Century Fox
Zotz!;William Castle;Sci-fi comedy;Columbia
4 for Texas;Robert Aldrich;Western comedy;Warner Bros.
55 Days at Peking;Nicholas Ray;Drama;Allied Artists
Act One;Dore Schary;Biography;Warner Bros.
All the Way Home;Alex Segal;Drama;Drama James Agee book
America, America;Elia Kazan;Drama;Warner Bros.
Atom Age Vampire;A.G. Majano;Horror;
The Balcony;Joseph Strick;Drama;play by Jean Genet
Beach Party;William Asher;Comedy;AIP
The Birds;Alfred Hitchcock;Suspense;Universal
Black Zoo;Robert Gordon;Horror;Allied Artists
Blonde Cobra;Ken Jacobs;Short;
Blood Feast;H.G. Lewis;Horror;
Bye Bye Birdie;George Sidney;Musical comedy;Columbia. Based on the play
Cairo;Wolf Rilla;Crime;MGM
California;Hamil Petroff;Western;"AIP; Remake of 1947 film"
Call Me Bwana;Gordon Douglas;Comedy;United Artists
Captain Newman, M.D.;David Miller;Drama;Universal. 3 Oscar nominations
Captain Sindbad;Byron Haskin;Adventure;MGM
The Cardinal;Otto Preminger;Drama;Columbia. 6 Oscar nominations
The Caretakers;Hall Bartlett;Suspense;U.A.
Cattle King;Tay Garnett;Western;MGM
The Ceremony;Laurence Harvey;Crime drama;United Artists
Charade;Stanley Donen;Suspense;Universal
A Child Is Waiting;John Cassavetes;Drama;United Artists
Cleopatra;Joseph Mankiewicz;Epic;"Fox; won 4 Oscars; Remake of 1934 film"
Come Blow Your Horn;Bud Yorkin;Comedy;Paramount. Script by Neil Simon
Come Fly with Me;Henry Levin;Romance;MGM
The Comedy of Terrors;Jacques Tourneur;Comedy horror;American International
The Cool World;Shirley Clarke;Drama;
The Courtship of Eddie's Father;Vincente Minnelli;Comedy;MGM. Inspired TV series
The Crawling Hand;Herbert L. Strock;Horror;
Critic's Choice;Don Weis;Comedy;Warner Bros.
Cry of Battle;Irving Lerner;War;Allied Artists
The Day Mars Invaded Earth;Maury Dexter;Sci-fi;20th Century Fox
Dementia 13;Francis Ford Coppola;Thriller;A.I.P.
Diamond Head;Guy Green;Drama;"Columbia; based on Peter Gilman novel"
Diary of a Madman;Reginald Le Borg;Horror;United Artists
Dime with a Halo;Boris Sagal;Comedy;MGM
Donovan's Reef;John Ford;Comedy;"Paramount; final Ford-Wayne collaboration"
Drums of Africa;James B. Clark;Adventure;MGM
Eat;Andy Warhol;;
Face in the Rain;Irvin Kershner;Drama;Embassy
Five Minutes to Love;John Hayes;Drama;
Flaming Creatures;Jack Smith;Experimental;
Flipper;James B. Clark;Family;MGM. Based on the TV series
Follow the Boys;Richard Thorpe;ComedyRomance;MGM
For Love or Money;Michael Gordon;ComedyRomance;"Universal; Remake of 1993 film"
Free, White and 21;Larry Buchanan;Drama;AIP
From Russia with Love;Terence Young;Action;United Artists
Fun in Acapulco;Richard Thorpe;Musical;Paramount
A Gathering of Eagles;Delbert Mann;Drama;Universal
Gidget Goes to Rome;Paul Wendkos;Comedy;Columbia. Gidget sequel
The Girl Hunters;Roy Rowland;Mystery;from Spillane's novel
Goldilocks and the Three Bares;Herschell Gordon Lewis;Erotic Comedy;
The Great Escape;John Sturges;War;"United Artists; based on book by Paul Brickhill"
Gunfight at Comanche Creek;Frank McDonald;Western;Allied Artists
The Gun Hawk;Edward Ludwig;Western;Allied Artists
Harbor Lights;Maury Dexter;Action;20th Century Fox
The Haunted Palace;Roger Corman;Horror;AIP. Paget's final film
The Haunting;Robert Wise;Horror;MGM. From Shirley Jackson novel
The Hook;George Seaton;War;MGM
Hootenanny Hoot;Gene Nelson;Musical;MGM
House of the Damned;Maury Dexter;Thriller;20th Century Fox
Hud;Martin Ritt;Drama;"Paramount. From Larry McMurtry novel; Oscars for Douglas, Neal"
I Could Go On Singing;Ronald Neame;Drama;United Artists. Garland's final film
In the Cool of the Day;Robert Stevens;Drama;MGM
In the French Style;Robert Parrish;Romance;Columbia
The Incredible Journey;Fletcher Markle;Family;
Irma la Douce;Billy Wilder;Comedy;United Artists. 3 Oscar nominations and 1 win.
Island of Love;Morton DaCosta;Comedy;Warner Bros.
It Happened at the World's Fair;Norman Taurog;Musical;MGM
It's a Mad, Mad, Mad, Mad World;Stanley Kramer;Comedy;"United Artists. 6 Academy Award nominations with 1 win; top-grossing film of 1963"
Jason and the Argonauts;Don Chaffey;Fantasy;Columbia
Johnny Cool;William Asher;Crime;United Artists
Kings of the Sun;J. Lee Thompson;Adventure;United Artists
Ladybug Ladybug;Frank Perry;Drama;United Artists
Lancelot and Guinevere;Cornel Wilde;Romance;Universal
Law of the Lawless;Wm. Claxton;Western;Paramount
Lilies of the Field;Ralph Nelson;Drama;United Artists. Oscar for Poitier
The List of Adrian Messenger;John Huston;Mystery;Universal. Many cameos
The Long Ships;Jack Cardiff;Adventure;Columbia
Love Is a Ball;David Swift;Comedy;United Artists
Love with the Proper Stranger;Robert Mulligan;Drama;Paramount. 5 Oscar nominations
The Man from the Diner's Club;Frank Tashlin;Comedy;Columbia
Maniac;Michael Carreras;Horror;
Mary, Mary;Mervyn LeRoy;Comedy;Warner Bros. From Jean Kerr play
McLintock!;Andrew V. McLaglen;Western comedy;United Artists
Miracle of the White Stallions;Arthur Hiller;War drama;Disney
Move Over, Darling;Michael Gordon;Romantic comedy;20th Century Fox. My Favorite Wife remake
My Six Loves;Gower Champion;Comedy;Paramount
A New Kind of Love;Melville Shavelson;Comedy;Paramount
Nine Hours to Rama;Mark Robson;Drama;20th Century Fox. From Stanley Wolpert book
The Nutty Professor;Jerry Lewis;Comedy;"Paramount; Remake of 1996 film"
Of Love and Desire;Richard Rush;Drama;20th Century Fox
The Old Dark House;William Castle;Horror;"Columbia; remake of 1932 film"
One Got Fat;Dale Jennings;Educational;15 minutes
One Man's Way;Denis Sanders;Biography;story of Norman Vincent Peale
Operation Bikini;Anthony Carras;Comedy;AIP
PT 109;Leslie H. Martinson;Biography, War;"Warner Bros.; story of John F. Kennedy"
Palm Springs Weekend;Norman Taurog;Comedy;Warner Bros.
Papa's Delicate Condition;George Marshall;Comedy;Paramount. Oscar for Best Song
Pent-House Mouse;Chuck Jones;Animated;
The Pink Panther;Blake Edwards;Crime comedy;United Artists. First of a series
Police Nurse;Maury Dexter;Crime;20th Century Fox
The Prize;Mark Robson;Drama;MGM. From Irving Wallace novel
Promises! Promises!;King Donovan;Comedy;aka Promise Her Anything
The Quick and the Dead;Robert Totten;War;Independent
The Raiders;Herschel Daugherty;Western;"Universal; Remake of 1952 film"
Rampage;Phil Karlson;Adventure;Seven Arts
The Raven;Roger Corman;Horror;AIP. Edgar Allan Poe story
The Sadist;James Landis;Sci-fi;
Savage Sam;Norman Tokar;Drama;Disney
Shock Corridor;Samuel Fuller;Drama;Allied Artists
Showdown;R. G. Springsteen;Western;"Universal; Remake of 1973 film"
The Skydivers;Coleman Francis;Drama;Crown International Pictures
The Slime People;Robert Hutton;Horror;MST3K
Sodom and Gomorrah;Robert Aldrich;Drama;20th Century Fox
Soldier in the Rain;Ralph Nelson;Comedy;Allied Artists. From William Goldman novel
Son of Flubber;Robert Stevenson;Comedy;Disney. The Absent-Minded Professor sequel
Spencer's Mountain;Delmer Daves;Family;Warner Bros. From Earl Hamner Jr. novel
Stolen Hours;Daniel Petrie;Drama;United Artists. Dark Victory remake
The Stripper;Franklin J. Schaffner;Drama;20th Century Fox
Summer Magic;James Neilson;Drama;Disney
Sunday in New York;Peter Tewksbury;Romantic comedy;"MGM; from Norman Krasna play"
The Sword in the Stone;Wolfgang Reitherman;Animated;Disney
Take Her, She's Mine;Henry Koster;Comedy;"Fox; based on Phoebe and Henry Ephron play"
Tammy and the Doctor;Harry Keller;Romance;Universal. Third of series
Tarzan's Three Challenges;Robert Day;Adventure;MGM. Edgar Rice Burroughs character
Terrified;Lew Landers;Horror;Crown International Pictures
The Terror;5 directors;Horror;AIP
They Saved Hitler's Brain;David Bradley;Sci-fi;
13 Frightened Girls;William Castle;Thriller;Columbia
The Three Stooges Go Around the World in a Daze;Norman Maurer;Comedy;Columbia
The Thrill of It All;Norman Jewison;Comedy;Universal. Script by Carl Reiner
Thunder Island;Jack Leewood;Drama;20th Century Fox. Script co-written by Jack Nicholson
A Ticklish Affair;George Sidney;Comedy;MGM
Toys in the Attic;George Roy Hill;Drama;"United Artists; based on Lillian Hellman play"
Transylvania 6-5000;Chuck Jones;Animated;
Twice-Told Tales;Sidney Salkow;Horror;United Artists
Twilight of Honor;Boris Sagal;Drama;MGM
The Ugly American;George Englund;Drama;Universal
Under the Yum Yum Tree;David Swift;Romantic comedy;Columbia
Violated Paradise;Marion Gering;Travel;Italian film
The V.I.P.s;Anthony Asquith;Drama;"MGM; from Terence Rattigan play; Oscar for Rutherford"
The Victors;Carl Foreman;War;"Columbia; from Alexander Baron story"
Wall of Noise;Richard Wilson;Drama;Warner Bros.
What's a Nice Girl Like You Doing in a Place Like This?;Martin Scorsese;Short subject;9 minutes
The Wheeler Dealers;Arthur Hiller;Comedy;MGM
Who's Been Sleeping in My Bed?;Daniel Mann;Romantic comedy;Paramount
Who's Minding the Store?;Frank Tashlin;Comedy;Paramount
Wives and Lovers;John Rich;Romance;Paramount
X: The Man with the X-ray Eyes;Roger Corman;Science fiction;"AIP; aka Man with the X-Ray Eyes"
The Yellow Canary;Buzz Kulik;Crime;20th Century Fox. Script by Rod Serling
The Young and the Brave;Francis D. Lyon;War;MGM
The Young Racers;Roger Corman;Sports;AIP
The Young Swingers;Maury Dexter;Musical;20th Century Fox
3 Nuts in Search of a Bolt;Tommy Noonan;Comedy;Independent
633 Squadron;Walter Grauman;War;United Artists
7 Faces of Dr. Lao;George Pal;Fantasy;MGM
The 7th Dawn;Lewis Gilbert;Adventure;United Artists
Advance to the Rear;George Marshall;Western;MGM
Apache Rifles;William Witney;Western;20th Century Fox
The Americanization of Emily;Arthur Hiller;War, Satire;MGM
Back Door to Hell;Monte Hellman;War;20th Century Fox
Batman Dracula;Andy Warhol;Avant-garde;
Becket;Peter Glenville;Drama;"Paramount; 12 Oscar nominations"
Bedtime Story;Ralph Levy;Comedy;"Universal; Remake of 1941 film"
Behold a Pale Horse;Fred Zinnemann;Drama;Columbia
The Best Man;Franklin J. Schaffner;Drama;United Artists. Written by Gore Vidal
Bikini Beach;William Asher;Comedy;AIP
Black Like Me;Carl Lerner;Drama;Independent
Blood on the Arrow;Sidney Salkow;Western;Allied Artists
The Brass Bottle;Harry Keller;Fantasy;Universal
Bullet for a Badman;R. G. Springsteen;Western;Universal
The Candidate;Robert Angus;Comedy;Independent
Carol for Another Christmas;Joseph L. Mankiewicz;Drama;made for television
The Carpetbaggers;Edward Dmytryk;Drama;"Paramount; based on the novel"
The Cavern;Edgar G. Ulmer;War drama;20th Century Fox. Co-production.
Cheyenne Autumn;John Ford;Western;Warner Bros.
Circus World;Henry Hathaway;Drama;Paramount
The Comedy of Terrors;Jacques Tourneur;Horror comedy;AIP
Crack in the World;Andrew Marton;Science fiction;Paramount
The Creeping Terror;Arthur J. Nelson;Science fiction;MST3K
The Curse of the Living Corpse;Del Tenney;Horror;20th Century Fox
Dark Purpose;George Marshall;Drama;Universal
Dead Ringer;Paul Henreid;Horror;Warner Bros. Davis in two roles
Dear Heart;Delbert Mann;Comedy;Warner Bros.
Diary of a Bachelor;Sandy Howard;Comedy;AIP
The Disorderly Orderly;Frank Tashlin;Comedy;Paramount
A Distant Trumpet;Raoul Walsh;Western;Warner Bros.
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb;Stanley Kubrick;Comedy;"Columbia. 4 Oscar nominations; won 4 BAFTA awards"
Dumb Patrol;Gerry Chiniquy;Animated;Warner Bros.
Emil and the Detectives;Peter Tewksbury;Drama;Disney
Ensign Pulver;Joshua Logan;Comedy;Warner Bros. Sequel to Mister Roberts
The Eyes of Annie Jones;Reginald Le Borg;Drama;20th Century Fox
Face of the Screaming Werewolf;3 Directors;Horror;Indy
Fail-Safe;Sidney Lumet;Thriller;"Columbia; based on the novel; Remake of 2000 film"
The Fall of the Roman Empire;Anthony Mann;Epic;"Paramount; Golden Globe for Best Original Score"
False Hare;Robert McKimson;Animated;Warner Bros.
Fanny Hill;Russ Meyer;Romance;Independent
Fate Is the Hunter;Ralph Nelson;Drama;20th Century Fox. From Ernest K. Gann book
Father Goose;Ralph Nelson;Romantic comedy;"Universal; won Oscar for screenplay"
Firelight;Steven Spielberg;Short;
The Flesh Eaters;Jack Curtis;Horror;Independent
Flight from Ashiya;Michael Anderson;War;United Artists
Flight to Fury;Monte Hellman;Drama;Independent
Flipper's New Adventure;Leon Benson;Family;MGM. Based on TV series
For Those Who Think Young;Leslie H. Martinson;Comedy;United Artists
Get Yourself a College Girl;Sidney Miller;Comedy;MGM
A Global Affair;Jack Arnold;Comedy;MGM
The Golden Head;Richard Thorpe;Comedy;MGM
Goldfinger;Guy Hamilton;Spy, Action;"United Artists. Sequel to From Russia with Love; top?grossing film of 1964"
Good Neighbor Sam;David Swift;Comedy;Columbia
Goodbye Charlie;Vincente Minnelli;Comedy;20th Century Fox
Gunfighters of Casa Grande;Roy Rowland;Western;MGM
Hag in a Black Leather Jacket;John Waters;Short film;
A Hard Day's Night;Richard Lester;Musical comedy;United Artists
He Rides Tall;R. G. Springsteen;Western;Universal
Hey There, It's Yogi Bear!;Joseph Barbera and William Hanna;Animated feature;Columbia
Honeymoon Hotel;Henry Levin;Comedy;MGM
The Horror of Party Beach;Del Tenney;Horror;20th Century Fox
A House Is Not a Home;Russell Rouse;Drama;Embassy
Hush… Hush, Sweet Charlotte;Robert Aldrich;Thriller;"20th Century Fox; 7 Oscar nominations; Astor's final film"
I'd Rather Be Rich;Jack Smight;Comedy;Universal
The Incredible Mr. Limpet;Arthur Lubin;Comedy;Warner Bros.
The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies;Ray Dennis Steckler;Horror musical;MST3K
Invitation to a Gunfighter;Richard Wilson;Western;United Artists
Is There a Doctor in the Mouse?;Chuck Jones;Animated;MGM
Island of the Blue Dolphins;James B. Clark;Drama;Universal
It's Not Just You, Murray!;Martin Scorsese;Short;
The Killers;Don Siegel;Crime drama;"Reagan's final film role. Universal Pictures; Remake of 1946 film"
Kiss Me Quick!;Peter Perry;Sci-fi;
Kiss Me, Stupid;Billy Wilder;Comedy;United Artists
Kisses for My President;Curtis Bernhardt;Comedy;Warner Bros.
Kissin' Cousins;Gene Nelson;Musical;MGM
Kitten with a Whip;Douglas Heyes;Crime drama;Universal
Lady in a Cage;Walter Grauman;Thriller;Paramount
